id seccion,nombre seccion,id circuito,nombre circuito,escuela original,mesas,desde,hasta,electores,escuela,direccion,ciudad,provincia,pais,para geo,,,,,
1,CAPITAL,6E,LA FLORESTA SUD,ESC TRANSITO CACERES DE ALLEND - CNO CHACRA DE LA MERCED KM 9 Y 1/2,7,639,645,2291,ESC TRANSITO CACERES DE ALLEND,CNO CHACRA DE LA MERCED KM 9 Y 1/2,Córdoba,Córdoba,Argentina,"CNO CHACRA DE LA MERCED KM 9 Y 1/2, Córdoba, Córdoba, Argentina","-31,4024975","-64,1192223","Camino Chacra de la Merced, Córdoba, Argentina",Partial Match,Google
1,CAPITAL,6,ALTO GRAL PAZ,COL   SAN RAMON NONATO - AVDA   PATRIA   B°ALTO GRAL PAZ 282,7,573,579,2289,COL   SAN RAMON NONATO,AVDA   PATRIA   B°ALTO GRAL PAZ 282,Córdoba,Córdoba,Argentina,"AVDA   PATRIA   B°ALTO GRAL PAZ 282, Córdoba, Córdoba, Argentina","-31,4105568","-64,15727","Av. Patria 282, X5022CPQ Córdoba, Argentina",Partial Match,Google
26,UNION,373,BALLESTEROS,ESC PROV GRAL SAN MARTIN - PTE PERON 75,7,8372,8378,2258,ESC PROV GRAL SAN MARTIN,PTE PERON 75,BALLESTEROS,Córdoba,Argentina,"PTE PERON 75, BALLESTEROS, Córdoba, Argentina","-32,542963","-62,9821394","Pres. Perón, Córdoba, Argentina",Partial Match,Google
1,CAPITAL,14P,VILLA RIVERA INDARTE,ESC MUNIC DR JORGE ORGAZ - LAGUNA LARGA/R LUNA,7,3240,3246,2257,ESC MUNIC DR JORGE ORGAZ,LAGUNA LARGA/R LUNA,Córdoba,Córdoba,Argentina,"LAGUNA LARGA/R LUNA, Córdoba, Córdoba, Argentina",,,,No Match,Google
5,GENERAL ROCA,60,DEL CAMPILLO,ESCUELA J.M.PAZ - JOSE MARIA PAZ   ENRIQUE COOK 444,7,4237,4243,2235,ESCUELA J.M.PAZ,JOSE MARIA PAZ   ENRIQUE COOK 444,DEL CAMPILLO,Córdoba,Argentina,"JOSE MARIA PAZ   ENRIQUE COOK 444, DEL CAMPILLO, Córdoba, Argentina",,,,No Match,Google
1,CAPITAL,10D,CONGRESO,ESC MUNIC REPUBLICA DE ITALIA - REALICO Y CURAZAO,7,1322,1328,2226,ESC MUNIC REPUBLICA DE ITALIA,REALICO Y CURAZAO,Córdoba,Córdoba,Argentina,"REALICO Y CURAZAO, Córdoba, Córdoba, Argentina",,,,No Match,Google
1,CAPITAL,4D,VILLA EUCARISTICA,COL VILLA EUCARISTICA - CNO A SAN CARLOS KM.5 1/2,7,299,305,2225,COL VILLA EUCARISTICA,CNO A SAN CARLOS KM.5 1/2,Córdoba,Córdoba,Argentina,"CNO A SAN CARLOS KM.5 1/2, Córdoba, Córdoba, Argentina","-31,4095977","-64,1805539","Oncativo 50 Puesto 99 Mercado Norte, Centro, X5000FDB Córdoba, Argentina",Match,Google
26,UNION,392,MORRISON,ESC PROV LEOPOLDO LUGONES - MORRISON,7,8569,8575,2220,ESC PROV LEOPOLDO LUGONES,MORRISON,MORRISON,Córdoba,Argentina,"MORRISON, MORRISON, Córdoba, Argentina","-32,5608871","-62,8187785","A Morrison, Córdoba, Argentina",Partial Match,Google
16,RIO SEGUNDO,230,CALCHIN,COLEGIO ENS.SECUNDARIA - CALCHIN,7,6522,6528,2211,COLEGIO ENS.SECUNDARIA,CALCHIN,CALCHIN,Córdoba,Argentina,"CALCHIN, CALCHIN, Córdoba, Argentina","-31,6682192","-63,199948","Calchín, Córdoba, Argentina",Match,Google
19,SAN JAVIER,275,SAN JOSE,ESC EMILIO FELIPE OLMOS - AV SAN MARTIN S/N,7,7125,7131,2206,ESC EMILIO FELIPE OLMOS,AV SAN MARTIN S/N,SAN JOSE,Córdoba,Argentina,"AV SAN MARTIN S/N, SAN JOSE, Córdoba, Argentina","-30,3558483","-63,9490241","Av. San Martín, San Jose de la Dormida, Córdoba, Argentina",Partial Match,Google
8,JUAREZ CELMAN,117,SANTA EUFEMIA,INSTITUTO DR.M. BELGRANO - SANTA EUFEMIA,7,4886,4892,2158,INSTITUTO DR.M. BELGRANO,SANTA EUFEMIA,SANTA EUFEMIA,Córdoba,Argentina,"SANTA EUFEMIA, SANTA EUFEMIA, Córdoba, Argentina","-33,1761706","-63,2835171","Santa Eufemia, Córdoba, Argentina",Match,Google
20,SAN JUSTO,303,MIRAMAR DE ANSENUZA,ESC.PROV.J.L.DE CABRERA - JERONIMO LUIS DE CABRERA,7,7415,7421,2148,ESC.PROV.J.L.DE CABRERA,JERONIMO LUIS DE CABRERA,MIRAMAR DE ANSENUZA,Córdoba,Argentina,"JERONIMO LUIS DE CABRERA, MIRAMAR DE ANSENUZA, Córdoba, Argentina",,,,"FAILED SCRIPT: We're sorry, a server error occurred. Please wait a bit and try again.",Google
9,MARCOS JUAREZ,127,GUATIMOZIN,ESC DALMACIO VELEZ SARSFIELD - AV CORDOBA 324,7,5005,5011,2108,ESC DALMACIO VELEZ SARSFIELD,AV CORDOBA 324,GUATIMOZIN,Córdoba,Argentina,"AV CORDOBA 324, GUATIMOZIN, Córdoba, Argentina","-33,4646671","-62,4390405","Av. Córdoba, Guatimozin, Córdoba, Argentina",Partial Match,Google
12,PUNILLA,147B,VILLA PARQUE SIQUIMAN,ESC DR JERONIMO J DEL BARCO - VILLA PARQUE SIQUIMAN,7,5234,5240,2105,ESC DR JERONIMO J DEL BARCO,VILLA PARQUE SIQUIMAN,VILLA PARQUE SIQUIMAN,Córdoba,Argentina,"VILLA PARQUE SIQUIMAN, VILLA PARQUE SIQUIMAN, Córdoba, Argentina","-31,3448304","-64,4756248","Villa Parque Síquiman, Córdoba, Argentina",Match,Google
10,MINAS,142,SAN CARLOS,ESC.SEC.J.L.DE CABRERA - RIVADAVIA E IRIGOYEN,7,5187,5193,2103,ESC.SEC.J.L.DE CABRERA,RIVADAVIA E IRIGOYEN,SAN CARLOS,Córdoba,Argentina,"RIVADAVIA E IRIGOYEN, SAN CARLOS, Córdoba, Argentina",,,,No Match,Google
14,RIO PRIMERO,205,LA PUERTA,ESC PROV FRAY MAMERTO ESQUIU - SAN LORENZO 698,7,6367,6373,2102,ESC PROV FRAY MAMERTO ESQUIU,SAN LORENZO 698,LA PUERTA,Córdoba,Argentina,"SAN LORENZO 698, LA PUERTA, Córdoba, Argentina","-31,4256798","-64,1790455","San Lorenzo 698, X5000AZL Córdoba, Argentina",Partial Match,Google
1,CAPITAL,10L,VILLA EL LIBERTADOR,"IPEM 313 (ANEX0) - DEFENSA Y CACHEUTA,V.EL LIBERTADOR",6,1590,1595,2082,IPEM 313 (ANEX0),DEFENSA Y CACHEUTA,Córdoba,Córdoba,Argentina,"DEFENSA Y CACHEUTA, Córdoba, Córdoba, Argentina",,,,No Match,Google
1,CAPITAL,10L,VILLA EL LIBERTADOR,COL SAN JOSE OBRERO - ARANI Y PJE. 17,6,1633,1638,2082,COL SAN JOSE OBRERO,ARANI Y PJE. 17,Córdoba,Córdoba,Argentina,"ARANI Y PJE. 17, Córdoba, Córdoba, Argentina","-31,4757504","-64,2147288","Arani, Córdoba, Argentina",Partial Match,Google
1,CAPITAL,12G,ITUZAINGO,ESC SECUNDARIA CARLOS M DE ALV - FARADAY 5721,6,2439,2444,2082,ESC SECUNDARIA CARLOS M DE ALV,FARADAY 5721,Córdoba,Córdoba,Argentina,"FARADAY 5721, Córdoba, Córdoba, Argentina","-31,4665026","-64,0874977","Faraday 5721, Córdoba, Argentina",Partial Match,Google
12,PUNILLA,157,SANTA MARIA,COLEGIO SAN ROQUE - LAVALLE VILLA BUSTOS 2730,6,5628,5633,2082,COLEGIO SAN ROQUE,LAVALLE VILLA BUSTOS 2730,SANTA MARIA,Córdoba,Argentina,"LAVALLE VILLA BUSTOS 2730, SANTA MARIA, Córdoba, Argentina",,,,No Match,Google
1,CAPITAL,5C,EMPALME,ELENA LOPEZ LALLANA - AGUSTÍN GARZON 5636,6,432,437,2076,ELENA LOPEZ LALLANA,AGUSTÍN GARZON 5636,Córdoba,Córdoba,Argentina,"AGUSTÍN GARZON 5636, Córdoba, Córdoba, Argentina","-31,4273344","-64,1144482","Agustín Garzón 5636, X5006AZN Córdoba, Argentina",Match,Google
1,CAPITAL,11G,PARQUE REPUBLICA,JORGE LUIS BORGES - ALTO ALEGRE/NAMUNCURA,6,1958,1963,2076,JORGE LUIS BORGES,ALTO ALEGRE/NAMUNCURA,Córdoba,Córdoba,Argentina,"ALTO ALEGRE/NAMUNCURA, Córdoba, Córdoba, Argentina",,,,No Match,Google
12,PUNILLA,156,VILLA CARLOS PAZ,ESC JOSE A ALVAREZ CONDARCO - IGUALDAD 199,6,5582,5587,2076,ESC JOSE A ALVAREZ CONDARCO,IGUALDAD 199,VILLA CARLOS PAZ,Córdoba,Argentina,"IGUALDAD 199, VILLA CARLOS PAZ, Córdoba, Argentina","-31,4463011","-64,5105482","Igualdad 199, Villa Carlos Paz, Córdoba, Argentina",Partial Match,Google
13,RIO CUARTO,165,BANDA NORTE,ESC REPUBLICA DEL URUGUAY - SAN LUIS 342,6,5824,5829,2076,ESC REPUBLICA DEL URUGUAY,SAN LUIS 342,BANDA NORTE,Córdoba,Argentina,"SAN LUIS 342, BANDA NORTE, Córdoba, Argentina",,,,No Match,Google
17,ROQUE SAENZ PEÑA,248,LABOULAYE,ESC LEONOR DE TEJEDA - AV PELLEGRINI(B°LA CHACARITA) 247,6,6810,6815,2076,ESC LEONOR DE TEJEDA,AV PELLEGRINI(B°LA CHACARITA) 247,LABOULAYE,Córdoba,Argentina,"AV PELLEGRINI(B°LA CHACARITA) 247, LABOULAYE, Córdoba, Argentina",,,,No Match,Google
20,SAN JUSTO,310A,SAN FRANCISCO SECC. NORTE,COLEGIO SAGRADO CORAZON - 25 DE MAYO 1414,6,7622,7627,2076,COLEGIO SAGRADO CORAZON,25 DE MAYO 1414,SAN FRANCISCO SECC. NORTE,Córdoba,Argentina,"25 DE MAYO 1414, SAN FRANCISCO SECC. NORTE, Córdoba, Argentina",,,,No Match,Google
23,TERCERO ARRIBA,348,RIO TERCERO,ESC SUP DE COMERCIO - D DE ROJAS S/N,6,8185,8190,2076,ESC SUP DE COMERCIO,D DE ROJAS S/N,RIO TERCERO,Córdoba,Argentina,"D DE ROJAS S/N, RIO TERCERO, Córdoba, Argentina","-32,1666174","-64,1248656","Diego de Rojas, Río Tercero, Córdoba, Argentina",Partial Match,Google
1,CAPITAL,11E,LOS PLATANOS,ESC.MUNIC.DR.CARLOS BECERRA - GAONA 1285,6,1896,1901,2070,ESC.MUNIC.DR.CARLOS BECERRA,GAONA 1285,Córdoba,Córdoba,Argentina,"GAONA 1285, Córdoba, Córdoba, Argentina","-31,4216371","-64,2323012","Gaona 1285, X5010BNM Córdoba, Argentina",Match,Google
1,CAPITAL,11J,SANTA ANA,ESC GENERAL MOSCONI - FERREYRA R 2324,6,2079,2084,2070,ESC GENERAL MOSCONI,FERREYRA R 2324,Córdoba,Córdoba,Argentina,"FERREYRA R 2324, Córdoba, Córdoba, Argentina","-31,41474","-64,2156002","Félix Robin Ferreira 2324, X5002JUJ Córdoba, Argentina",Partial Match,Google
1,CAPITAL,12D,JOSE IGNACIO DIAZ,IPEM N° 309 (FUENTEALBA) - CALLE PUBLICA,6,2328,2333,2070,IPEM N° 309 (FUENTEALBA),CALLE PUBLICA,Córdoba,Córdoba,Argentina,"CALLE PUBLICA, Córdoba, Córdoba, Argentina","-31,4621126","-64,1571841","Calle Publica, Córdoba, Argentina",Match,Google
1,CAPITAL,13F,NUEVA ITALIA,IPEM 159.ARISTOBULO DEL VALLE - DIAZ COLODRERO 2586,6,2638,2643,2070,IPEM 159.ARISTOBULO DEL VALLE,DIAZ COLODRERO 2586,Córdoba,Córdoba,Argentina,"DIAZ COLODRERO 2586, Córdoba, Córdoba, Argentina","-31,3800642","-64,1448567","Díaz Colodrero 2586, Córdoba, Argentina",Match,Google
3,COLON,41A,SALDAN,ESCUELA DANDELION - 9 DE JULIO 362,6,4065,4070,2070,ESCUELA DANDELION,9 DE JULIO 362,SALDAN,Córdoba,Argentina,"9 DE JULIO 362, SALDAN, Córdoba, Argentina","-31,2929789","-64,2934656","9 de Julio 362, X5105GIH Villa Allende, Córdoba, Argentina",Partial Match,Google
9,MARCOS JUAREZ,125,CORRAL DE BUSTOS,ESC R ESCALADA DE SAN MARTIN - CORRAL DE BUSTOS,6,4969,4974,2070,ESC R ESCALADA DE SAN MARTIN,CORRAL DE BUSTOS,CORRAL DE BUSTOS,Córdoba,Argentina,"CORRAL DE BUSTOS, CORRAL DE BUSTOS, Córdoba, Argentina","-33,2838883","-62,1852877","Corral de Bustos, Cordoba, Argentina",Match,Google
9,MARCOS JUAREZ,125,CORRAL DE BUSTOS,COLEGIO JUAN XXIII - CORRAL DE BUSTOS,6,4975,4980,2070,COLEGIO JUAN XXIII,CORRAL DE BUSTOS,CORRAL DE BUSTOS,Córdoba,Argentina,"CORRAL DE BUSTOS, CORRAL DE BUSTOS, Córdoba, Argentina","-33,2838883","-62,1852877","Corral de Bustos, Cordoba, Argentina",Match,Google
16,RIO SEGUNDO,240,PILAR,INST CARLOS PELLEGRINI - PILAR,6,6664,6669,2070,INST CARLOS PELLEGRINI,PILAR,PILAR,Córdoba,Argentina,"PILAR, PILAR, Córdoba, Argentina","-34,439356","-58,9208341","Córdoba, B1630 Pilar Centro, Buenos Aires, Argentina",Match,Google
21,SANTA MARIA,316,ALTA GRACIA,INST EL OBRAJE (ARRIBA) - NIETO 17,6,7703,7708,2070,INST EL OBRAJE (ARRIBA),NIETO 17,ALTA GRACIA,Córdoba,Argentina,"NIETO 17, ALTA GRACIA, Córdoba, Argentina","-31,6581189","-64,4347735","Nieto 17, Alta Gracia, Córdoba, Argentina",Match,Google
1,CAPITAL,9G,VILLA CABRERA,ESC PRESIDENTE KENNEDY - JULIAN PAZ 1851,6,1191,1196,2064,ESC PRESIDENTE KENNEDY,JULIAN PAZ 1851,Córdoba,Córdoba,Argentina,"JULIAN PAZ 1851, Córdoba, Córdoba, Argentina","-31,3883457","-64,2084922","Julián Paz 1851, X5008JXE Córdoba, Argentina",Match,Google
4,CRUZ DEL EJE,44,CRUZ DEL EJE,COLEGIO NTA.SRA.DEL VALLE - SARMIENTO 121,6,4094,4099,2058,COLEGIO NTA.SRA.DEL VALLE,SARMIENTO 121,CRUZ DEL EJE,Córdoba,Argentina,"SARMIENTO 121, CRUZ DEL EJE, Córdoba, Argentina","-30,7280936","-64,8035221","Sarmiento 121, Cruz del Eje, Córdoba, Argentina",Match,Google
12,PUNILLA,147,BIALET MASSE,INST SERVILIANO DIAZ - SAN MARTIN 675,6,5212,5217,2058,INST SERVILIANO DIAZ,SAN MARTIN 675,BIALET MASSE,Córdoba,Argentina,"SAN MARTIN 675, BIALET MASSE, Córdoba, Argentina","-31,4171004","-64,4916528","Av. San Martín 675, X5152 Villa Carlos Paz, Córdoba, Argentina",Partial Match,Google
12,PUNILLA,154,LA FALDA,ESC AERONAUTICA ARGENTINA - OCAMPO Y ROMAN DEHEZA S/N-LA LOMITA,6,5426,5431,2058,ESC AERONAUTICA ARGENTINA,OCAMPO Y ROMAN DEHEZA S/N-LA LOMITA,LA FALDA,Córdoba,Argentina,"OCAMPO Y ROMAN DEHEZA S/N-LA LOMITA, LA FALDA, Córdoba, Argentina",,,,No Match,Google
14,RIO PRIMERO,204,LA PARA,INST MONSEÑOR ESQUIU - MARIANO MORENO 749,6,6356,6361,2058,INST MONSEÑOR ESQUIU,MARIANO MORENO 749,LA PARA,Córdoba,Argentina,"MARIANO MORENO 749, LA PARA, Córdoba, Argentina","-30,8975652","-63,2514539","Mariano Moreno, La Puerta, Córdoba, Argentina",Partial Match,Google
26,UNION,391,MONTE MAIZ,ESCUELA JOSE DE SAN MARTIN - SAN MARTIN 1518,6,8559,8564,2058,ESCUELA JOSE DE SAN MARTIN,SAN MARTIN 1518,MONTE MAIZ,Córdoba,Argentina,"SAN MARTIN 1518, MONTE MAIZ, Córdoba, Argentina","-33,2044346","-62,5998726","San Martin, Monte Maiz, Córdoba, Argentina",Partial Match,Google
12,PUNILLA,147,BIALET MASSE,INST NTA SRA DEL ROSARIO - BIALET MASSE,6,5218,5223,2053,INST NTA SRA DEL ROSARIO,BIALET MASSE,BIALET MASSE,Córdoba,Argentina,"BIALET MASSE, BIALET MASSE, Córdoba, Argentina","-31,3336127","-64,4784214","Bialet Masse, Villa Parque Síquiman, Córdoba, Argentina",Partial Match,Google
1,CAPITAL,14,ARGUELLO,COLEGIO DEL CARMEN - RECTA MARTINOLI,6,2912,2917,2052,COLEGIO DEL CARMEN,RECTA MARTINOLI,Córdoba,Córdoba,Argentina,"RECTA MARTINOLI, Córdoba, Córdoba, Argentina","-31,3477128","-64,2655769","Av. Recta Martinolli, Córdoba, Argentina",Partial Match,Google
12,PUNILLA,147,BIALET MASSE,ESC DR BIALET MASSE - ROQUE SAENZ PEÑA 91,6,5224,5229,2052,ESC DR BIALET MASSE,ROQUE SAENZ PEÑA 91,BIALET MASSE,Córdoba,Argentina,"ROQUE SAENZ PEÑA 91, BIALET MASSE, Córdoba, Argentina","-31,422784","-64,4917774","Roque Sáenz Peña 91, X5152 Villa Carlos Paz, Córdoba, Argentina",Partial Match,Google
1,CAPITAL,5D,MALDONADO,ESC CANONIGO PIÑERO - CAMPO LA RIBERA,6,438,443,2046,ESC CANONIGO PIÑERO,CAMPO LA RIBERA,Córdoba,Córdoba,Argentina,"CAMPO LA RIBERA, Córdoba, Córdoba, Argentina","-31,4085553","-64,1331233","Sta Fe 49, X5022ABB Córdoba, Argentina",Match,Google
6,GRAL SAN MARTIN,90,VILLA NUEVA,ESCUELA PABLO VI - VILLA NUEVA,6,4621,4626,2046,ESCUELA PABLO VI,VILLA NUEVA,VILLA NUEVA,Córdoba,Argentina,"VILLA NUEVA, VILLA NUEVA, Córdoba, Argentina","-32,4356257","-63,2480859","Villa Nueva, Córdoba, Argentina",Match,Google
8,JUAREZ CELMAN,109,DEHEZA,ESC.ESPECIAL AMANECER - SAAVEDRA 271,6,4807,4812,2046,ESC.ESPECIAL AMANECER,SAAVEDRA 271,DEHEZA,Córdoba,Argentina,"SAAVEDRA 271, DEHEZA, Córdoba, Argentina","-32,7591868","-63,7888962","Saavedra, Gral. Deheza, Córdoba, Argentina",Partial Match,Google
16,RIO SEGUNDO,243,RIO SEGUNDO,C.E.N.M.A. N° 161 - SAN MARTIN ESQ ALEM,6,6690,6695,2046,C.E.N.M.A. N° 161,SAN MARTIN ESQ ALEM,RIO SEGUNDO,Córdoba,Argentina,"SAN MARTIN ESQ ALEM, RIO SEGUNDO, Córdoba, Argentina","-31,650043","-63,9104096","Blvd. Leandro N. Alem & Av. San Martín, Río Segundo, Córdoba, Argentina",Partial Match,Google
8,JUAREZ CELMAN,109,DEHEZA,INSTITUTO SEC. 25 DE MAYO - DEHEZA,6,4813,4818,2043,INSTITUTO SEC. 25 DE MAYO,DEHEZA,DEHEZA,Córdoba,Argentina,"DEHEZA, DEHEZA, Córdoba, Argentina","-32,7574275","-63,7873047","Gral. Deheza, Córdoba, Argentina",Partial Match,Google
1,CAPITAL,7A,GUIÑAZU,IPEM N° 22 JUAN FILLOY - CALLE DE LA CUECA,6,671,676,2040,IPEM N° 22 JUAN FILLOY,CALLE DE LA CUECA,Córdoba,Córdoba,Argentina,"CALLE DE LA CUECA, Córdoba, Córdoba, Argentina","-31,3151305","-64,1807661","De la Cueca, Córdoba, Argentina",Match,Google
1,CAPITAL,11I,RESIDENCIAL SAN ROQUE,HEROES DE MALVINAS - CNEL MANUEL NAMUNCURA/PETIROSSI,6,2020,2025,2040,HEROES DE MALVINAS,CNEL MANUEL NAMUNCURA/PETIROSSI,Córdoba,Córdoba,Argentina,"CNEL MANUEL NAMUNCURA/PETIROSSI, Córdoba, Córdoba, Argentina",,,,No Match,Google
8,JUAREZ CELMAN,109,DEHEZA,INST.TEC.ADRIAN P. URQUIA - GENERAL DEHEZA,6,4830,4835,2040,INST.TEC.ADRIAN P. URQUIA,GENERAL DEHEZA,DEHEZA,Córdoba,Argentina,"GENERAL DEHEZA, DEHEZA, Córdoba, Argentina","-32,7574275","-63,7873047","Gral. Deheza, Córdoba, Argentina",Match,Google
12,PUNILLA,153,LA CUMBRE,ESC M E H DE GONZALEZ ELIZALDE - RIO NEGRO S/N,6,5370,5375,2040,ESC M E H DE GONZALEZ ELIZALDE,RIO NEGRO S/N,LA CUMBRE,Córdoba,Argentina,"RIO NEGRO S/N, LA CUMBRE, Córdoba, Argentina","-30,9851698","-64,5083492","Río Negro, Córdoba, Argentina",Partial Match,Google
20,SAN JUSTO,304,MORTEROS,ESC BERNARDINO RIVADAVIA - SARMIENTO 208,6,7465,7470,2040,ESC BERNARDINO RIVADAVIA,SARMIENTO 208,MORTEROS,Córdoba,Argentina,"SARMIENTO 208, MORTEROS, Córdoba, Argentina","-30,7115884","-61,9972196","Bv. Sarmiento, 2421 Morteros, Córdoba, Argentina",Partial Match,Google
21,SANTA MARIA,316A,ANIZACATE,IPEM N° 118-JUANA AZURDUY - SALOMON PALACIOS,6,7810,7815,2040,IPEM N° 118-JUANA AZURDUY,SALOMON PALACIOS,ANIZACATE,Córdoba,Argentina,"SALOMON PALACIOS, ANIZACATE, Córdoba, Argentina",,,,No Match,Google
12,PUNILLA,156D,SAN ANTONIO DE ARREDONDO,ESC JUAN JOSE PASO - RUTA PROV. 14-KM.43 CENTRO,6,5613,5618,2038,ESC JUAN JOSE PASO,RUTA PROV. 14-KM.43 CENTRO,SAN ANTONIO DE ARREDONDO,Córdoba,Argentina,"RUTA PROV. 14-KM.43 CENTRO, SAN ANTONIO DE ARREDONDO, Córdoba, Argentina",,,,No Match,Google
25,TULUMBA,361,LAS ARRIAS,ESC.J.M.ESTRADA - AV.SAN MARTIN,6,8326,8331,2035,ESC.J.M.ESTRADA,AV.SAN MARTIN,LAS ARRIAS,Córdoba,Argentina,"AV.SAN MARTIN, LAS ARRIAS, Córdoba, Argentina","-30,3815227","-63,5969146","Avenue San Martin 804, Córdoba, Argentina",Partial Match,Google
1,CAPITAL,10E,ESTACION FLORES,ESC MUNIC CESAR E ROMERO - PUBLICA S/N,6,1365,1370,2034,ESC MUNIC CESAR E ROMERO,PUBLICA S/N,Córdoba,Córdoba,Argentina,"PUBLICA S/N, Córdoba, Córdoba, Argentina","-31,4621126","-64,1571841","Calle Publica, Córdoba, Argentina",Partial Match,Google
13,RIO CUARTO,191,SAN BASILIO,ESC JOSE DE SAN MARTIN - BELGRANO 121,6,6328,6333,2034,ESC JOSE DE SAN MARTIN,BELGRANO 121,SAN BASILIO,Córdoba,Argentina,"BELGRANO 121, SAN BASILIO, Córdoba, Argentina","-33,4976805","-64,3116439","Manuel Belgrano, San Basilio, Córdoba, Argentina",Partial Match,Google
18,SAN ALBERTO,262,MINA CLAVERO,ESC MAESTRO D F SARMIENTO - AV HERNAN CORTEZ 1060,6,6922,6927,2034,ESC MAESTRO D F SARMIENTO,AV HERNAN CORTEZ 1060,MINA CLAVERO,Córdoba,Argentina,"AV HERNAN CORTEZ 1060, MINA CLAVERO, Córdoba, Argentina",,,,No Match,Google
18,SAN ALBERTO,262,MINA CLAVERO,IPEM N° 285-J G BROCHERO - LOS FUNDADORES S/N,6,6928,6933,2034,IPEM N° 285-J G BROCHERO,LOS FUNDADORES S/N,MINA CLAVERO,Córdoba,Argentina,"LOS FUNDADORES S/N, MINA CLAVERO, Córdoba, Argentina","-32,2033291","-64,2727351","Cura Brochero, La Cascada, Córdoba, Argentina",Partial Match,Google
23,TERCERO ARRIBA,342,LAS PERDICES,ESC PROV DOMINGO F SARMIENTO - LAS PERDICES,6,8073,8078,2034,ESC PROV DOMINGO F SARMIENTO,LAS PERDICES,LAS PERDICES,Córdoba,Argentina,"LAS PERDICES, LAS PERDICES, Córdoba, Argentina","-32,6972334","-63,7049856","Las Perdices, Córdoba, Argentina",Match,Google
1,CAPITAL,11M,VALLE ESCONDIDO,INSTITUTO VILLADA - CAMINO S/N,6,2134,2139,2030,INSTITUTO VILLADA,CAMINO S/N,Córdoba,Córdoba,Argentina,"CAMINO S/N, Córdoba, Córdoba, Argentina","-31,3838624","-64,2030232","Córdoba, Argentina",Partial Match,Google
1,CAPITAL,10B,CIUDADELA,ESC REPUBLICA DE SIRIA - TRAFUL 908,6,1282,1287,2028,ESC REPUBLICA DE SIRIA,TRAFUL 908,Córdoba,Córdoba,Argentina,"TRAFUL 908, Córdoba, Córdoba, Argentina","-31,4528001","-64,210532","Traful 908, Córdoba, Argentina",Match,Google
5,GENERAL ROCA,63,JOVITA,I.P.E.M. N° 221 - JOVITA,6,4280,4285,2028,I.P.E.M. N° 221,JOVITA,JOVITA,Córdoba,Argentina,"JOVITA, JOVITA, Córdoba, Argentina","-34,5195442","-63,9447548","Jovita, Cordoba, Argentina",Match,Google
6,GRAL SAN MARTIN,77,ETRURIA,ESC.PROV. 12 DE OCTUBRE - ETRURIA,6,4345,4350,2028,ESC.PROV. 12 DE OCTUBRE,ETRURIA,ETRURIA,Córdoba,Argentina,"ETRURIA, ETRURIA, Córdoba, Argentina","-32,9391214","-63,2461019","Etruria, Córdoba, Argentina",Match,Google
14,RIO PRIMERO,211,MONTE CRISTO,ESCUELA 25 DE MAYO - LUIS F TAGLE,6,6403,6408,2028,ESCUELA 25 DE MAYO,LUIS F TAGLE,MONTE CRISTO,Córdoba,Argentina,"LUIS F TAGLE, MONTE CRISTO, Córdoba, Argentina","-31,3402662","-63,9483045","Luis F. Tagle, 5125 Monte Cristo, Córdoba, Argentina",Match,Google
1,CAPITAL,10H,PARQUE CAPITAL,IPEM 154 MARTIN M DE GUEMES - O NAVARRO 2751,6,1500,1505,2024,IPEM 154 MARTIN M DE GUEMES,O NAVARRO 2751,Córdoba,Córdoba,Argentina,"O NAVARRO 2751, Córdoba, Córdoba, Argentina","-31,2831379","-64,2850232","Navarro, X5105 Villa Allende, Córdoba, Argentina",Partial Match,Google
1,CAPITAL,10I,PARQUE HORIZONTE,INST. SAN JOSE ARTESANO - CORONDA ESQ HUILICHES,6,1518,1523,2022,INST. SAN JOSE ARTESANO,CORONDA ESQ HUILICHES,Córdoba,Córdoba,Argentina,"CORONDA ESQ HUILICHES, Córdoba, Córdoba, Argentina","-31,4563405","-64,2133828","Huiliches & Coronda, Córdoba, Argentina",Match,Google
20,SAN JUSTO,280,BALNEARIA,ESC VICENTE LOPEZ Y PLANES - 25 DE MAYO 271,6,7219,7224,2022,ESC VICENTE LOPEZ Y PLANES,25 DE MAYO 271,BALNEARIA,Córdoba,Argentina,"25 DE MAYO 271, BALNEARIA, Córdoba, Argentina","-31,0123845","-62,6698133","25 de Mayo 271, X5141ABE Balnearia, Córdoba, Argentina",Match,Google
6,GRAL SAN MARTIN,87,TICINO,ESC. A. CAPDEVILA - TICINO,6,4376,4381,2017,ESC. A. CAPDEVILA,TICINO,TICINO,Córdoba,Argentina,"TICINO, TICINO, Córdoba, Argentina","-32,6919815","-63,437664","Ticino, Córdoba, Argentina",Match,Google
1,CAPITAL,10A,CABILDO,IPEM 311 - USUAHIA 2150,6,1259,1264,2016,IPEM 311,USUAHIA 2150,Córdoba,Córdoba,Argentina,"USUAHIA 2150, Córdoba, Córdoba, Argentina","-31,4816203","-64,2354148","Ushuaia 2150, Córdoba, Argentina",Partial Match,Google
